YUMIKOOO||卡牌大师||5.6||220||47||1||0||11||0||3||2||0||1799||260593||20939||20624||1055||19398||170
俺用苞米捅你菊花||魂锁典狱长||7.6||49||0||0||0||26||1||0||0||0||2288||29960||27793||7791||1434||6356||0
发疯的小草帽||齐天大圣||8.8||55||55||0||0||12||0||5||2||739||788||149879||39115||27703||22067||3803||1833
诗妍mm贼温柔||扭曲树精||4.1||186||0||0||0||7||0||0||1||0||6370||166340||41555||19019||1726||17293||0
菊花丶在指尖绽放||诡术妖姬||11.4||194||6||1||0||7||1||8||3||0||4257||199053||23329||38182||1371||35942||867
丶ZippoCarry灬||琴瑟仙女||6||18||0||0||0||24||1||0||1||0||3319||25899||14480||10760||2091||8669||0
79538538||殇之木乃伊||8.5||36||89||0||0||9||1||0||1||0||5013||170982||60959||21876||1002||20633||241
瓦罗兰超级兵||暗夜猎手||10.4||245||38||1||0||8||0||3||1||798||4798||265576||32772||39420||26991||2443||9986
残雪SN||皮城女警||8.7||186||11||2||0||4||2||6||1||1414||1542||169971||15772||27270||24575||1943||751
齐尊者||虚空恐惧||8.1||155||6||0||0||8||0||4||1||0||4785||137788||26791||18519||1778||12587||4153
雅爱灬love||弗雷尔卓德之心||7.2||45||4||0||0||32||1||0||0||0||1160||40160||23016||9104||1961||7143||0
瞎玩夏娃||嗜血猎手||12.8||45||77||1||0||6||1||4||2||510||18193||153601||32488||17096||5658||10927||510
dolary||虚空先知||10.9||202||30||1||1||4||1||4||2||0||522||178551||25268||31414||5005||26000||409
醉观红颜笑||狂野女猎手||11.4||65||0||0||0||29||3||4||3||207||3673||82395||16081||25454||959||24023||472
蛟龙飞升||战争女神||8.4||166||14||0||0||5||0||2||2||673||1683||156300||22093||19188||15972||2902||314
非对抗来自||诺克萨斯之手||3.4||77||3||0||0||8||0||0||1||0||0||69627||37333||12119||7287||1909||2922
微操控NO1陌陌||嗜血猎手||9.2||61||64||0||0||17||1||0||1||0||15229||148715||40449||18196||5696||12376||124
丿沉默羔羊||机械先驱||4.9||129||4||0||0||8||0||0||1||0||495||113080||19429||19097||251||18684||162
蛟龙飞升||德邦总管||5.6||58||44||1||0||9||4||0||1||0||3795||107778||26067||8713||7320||936||457
醉观红颜笑||狂野女猎手||9.2||33||4||2||0||22||4||3||1||529||5628||44519||17227||12955||692||12262||0
sea丶lavenderTK||暗夜猎手||7||175||17||0||0||4||0||6||3||537||2320||123075||17125||12148||10075||622||1449
小虎大官人||探险家||11.3||164||19||1||0||4||0||5||2||0||1000||170379||15120||28414||953||27461||0
luckeyman||流浪法师||7.8||174||7||0||0||10||0||0||1||0||747||134651||25734||19594||1162||18432||0
死亡将伴随你||皮城执法官||3.9||108||22||0||0||6||1||0||1||536||625||102976||24588||12026||11366||0||660
爷依旧潇洒你不||沙漠皇帝||7.6||167||16||1||0||8||0||2||1||0||1671||123965||21288||20164||2996||16515||652
宇孤戴尔||迅捷斥候||6||26||0||0||0||6||2||2||1||0||410||35887||19381||17078||1371||15706||0
锐雯比媳妇重要||狂野女猎手||9.4||69||80||1||0||4||0||3||2||716||7344||183721||25218||12486||138||12273||75
缠绕的爱||复仇之矛||11.7||208||14||1||0||13||1||6||2||655||3391||161158||18583||16159||14574||1130||454
随便啦服了||暴走萝莉||10.5||268||4||5||0||10||0||3||2||1106||7131||310056||31091||46963||39276||7058||628
wanglei114||熔岩巨兽||7.3||53||0||0||0||45||1||3||1||0||2711||94815||40255||25631||3696||21208||726
Hearo丶筱辰||放逐之刃||5.3||319||14||2||2||6||0||3||1||0||4946||275268||37726||18007||17429||0||578
眼泪有点甜丶||河流之王||5.2||188||14||0||1||10||0||2||1||0||12350||220486||69494||36916||2288||32119||2508
嘘嘘嘘哈||德邦总管||5.4||96||85||2||4||19||2||2||2||0||14071||295056||59615||27202||20481||3959||2761
2015不再低调||盲僧||2.6||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0
醉观红颜笑||探险家||12.8||321||20||4||0||15||0||4||2||803||6900||441404||44730||59751||38966||18686||2099
蛟龙飞升||复仇焰魂||5.8||216||6||1||1||11||0||3||1||0||7136||329839||37305||51641||1483||49938||220
丶神说死||德玛西亚皇子||10.4||245||26||1||0||13||0||4||2||0||7759||350105||49940||32557||30185||2372||0
非对抗来自||德玛西亚之力||10||162||2||0||3||10||1||7||2||0||0||207667||69819||35946||17879||15802||2263
蛟龙飞升||复仇焰魂||8.5||56||21||0||0||32||1||3||1||0||3602||131267||30923||38855||2096||36758||0
你拿什麽跟我得瑟||疾风剑豪||5.7||271||34||3||2||17||0||2||1||622||1497||316923||43873||33897||27658||4745||1494
醉生梦件||亡灵战神||3.4||107||17||1||1||8||0||2||1||0||36701||132843||56479||22208||14256||6139||1812
醉观红颜笑||麦林炮手||11.6||187||7||1||0||6||1||6||2||1007||3482||217401||29929||43336||34852||8077||406
浮生未歇2z||盲僧||8.1||52||40||2||0||19||0||4||2||0||5474||139010||56973||25474||17930||5747||1796
无耻的丶美丽||蒸汽机器人||6.3||39||3||0||0||29||0||0||1||0||4843||47227||48223||14579||5530||9048||0
Festival丶苏妲己||盲僧||12.1||191||28||0||0||22||0||4||3||0||5152||217193||50941||41997||33768||6157||2072
4878沃尔沃||皮城女警||4.1||170||7||2||1||10||1||4||2||1660||2289||213409||29178||40531||35738||3974||819
BoomShakaLaka丶Y||黑暗之女||8.7||212||16||2||0||13||0||4||2||0||2785||239279||37673||51574||1295||48988||1291
安迪丶超神游戏||无极剑圣||6.4||132||68||5||0||18||4||6||3||965||5697||241628||34740||24152||17645||2479||4027
ID亮了||影流之主||8.1||143||7||0||0||12||0||7||2||804||2726||148720||29449||34155||31483||1693||978
大肥手||光辉女郎||8.9||75||1||0||1||25||0||2||1||0||60||89701||16462||18192||1930||15881||380
Rose坑货||皮城执法官||7.3||73||39||1||1||8||0||6||2||0||1043||125955||21327||15945||13199||1640||1105
午夜屠宰小朋友||德玛西亚之力||12.2||136||8||1||0||6||0||8||3||0||5759||127596||31055||39441||25022||13981||437
总有萝莉想约朕丶||暗夜猎手||10.9||143||19||2||0||7||0||9||3||1008||4916||156321||25609||31496||26539||61||4895
蛟龙飞升||放逐之刃||5.5||58||39||1||0||12||3||3||2||0||5398||105653||28849||17221||15826||0||1395
寒碜的冒泡||暗夜猎手||3.2||157||7||0||0||1||1||2||2||465||8401||110961||36192||21852||16279||248||5324
LT丶7RunnerBaBro||疾风剑豪||10.5||152||1||1||0||6||1||7||2||352||3538||130271||37996||31632||22058||8312||1262
倒霉样子||蛮族之王||6.4||166||17||3||0||4||0||3||1||568||2263||161717||32090||12286||10149||1962||174
醉观红颜笑||掘墓者||6.9||44||1||0||0||32||0||0||1||0||8849||34649||38887||10824||4657||6166||0
蛟龙飞升||皮城执法官||6.3||97||62||0||0||18||1||4||1||0||3323||186267||42225||20383||15191||4649||542
仗剑市中残桥红枫||暗夜猎手||8.5||228||20||4||3||8||2||4||2||1231||3571||228211||31645||54996||42509||0||12487
杀尽天下负心女||暮光之眼||7.1||187||6||0||0||18||0||4||1||0||2063||151403||47705||29334||4799||24534||0
醉观红颜笑||疾风剑豪||10.7||265||18||3||1||12||1||5||1||764||3677||280159||33675||32167||24630||7244||292
胯下神器挺挺欲立||风暴之怒||7.7||13||0||0||0||30||0||0||0||0||7034||15663||23796||5268||1100||4167||0
飞爷我爱你||牛头酋长||8.9||49||0||0||0||18||1||0||1||0||24348||68390||35966||14140||1322||12635||182
nnnnnnnn||恶魔小丑||8.5||140||75||2||0||3||4||4||2||777||3269||266365||35011||26970||5240||20092||1637
你爹拉屎的时候||麦林炮手||5.9||230||4||2||0||9||2||3||2||939||3829||192816||29488||22824||20691||1796||336
死啦死啦的||暴走萝莉||5.8||190||18||0||0||4||1||2||1||1106||1848||209092||37189||36089||33289||1301||1497
KT秒杀||诺克萨斯之手||12.2||258||10||1||0||12||0||4||2||1077||5565||242194||43019||41178||22753||9971||8454
Temptat1on丶KC||荒漠屠夫||15.4||260||29||4||0||14||1||11||3||1179||7900||275846||44590||46552||40544||3934||2074
深海巨慎||流浪法师||4.2||129||6||1||0||9||0||3||2||0||287||97200||25137||14764||948||13815||0
寒碜的冒泡||曙光女神||7.7||43||0||1||0||17||0||0||1||0||4039||31930||23644||9374||4184||5190||0
Sky巛空白彡||无极剑圣||4.2||49||85||1||0||1||0||4||2||578||2345||145861||27287||10612||7000||2120||1491
电驴Diamond丶||皮城女警||9.1||148||27||0||1||9||1||5||2||1143||3116||166117||17613||33582||25543||7168||870
阳光少年么么哒||虚空恐惧||10.8||110||20||0||0||10||0||5||3||0||7050||113203||29732||22206||3069||15303||3833
丿灬烈炎倾情||金属大师||8.2||188||5||0||0||7||0||2||1||0||4563||144980||26748||33457||1229||32228||0
醉观红颜笑||末日使者||8.9||40||24||1||0||7||3||2||1||0||7650||71845||32781||15489||520||14103||866
Garbage丶布丁丨||皮城女警||5.4||161||5||1||0||7||0||2||1||941||0||123127||26816||21028||17890||2276||862
蛟龙飞升||众星之子||5.1||6||0||0||0||22||3||0||1||141||20872||8179||16084||5108||955||4153||0
v春刹||不祥之刃||12.1||95||0||1||0||4||1||6||2||0||0||64087||8914||10932||1118||9315||498
空城旧梦丶Tear||德邦总管||7||14||51||0||0||5||2||2||1||360||3473||63036||16520||5896||3917||1576||402
花心宝贝||放逐之刃||10.6||96||4||0||0||5||0||6||2||0||125||61953||12972||15582||14524||208||850
Sixty灬非礼||曙光女神||10.3||15||0||0||0||22||0||0||1||0||972||11556||9397||5007||1669||3337||0
神坑的丶时代||探险家||10.4||98||4||0||0||5||0||4||2||0||1065||58152||8105||16103||10728||5375||0
醉观红颜笑||战争之王||6.2||23||0||0||0||14||0||0||0||253||0||25772||12318||8531||7272||754||504
蛟龙飞升||深渊巨口||8.4||75||1||0||0||3||0||2||1||427||1109||41985||10313||8773||2537||4611||1625
叛逆丶太子||黑暗之女||4.7||69||0||0||0||6||0||0||1||0||0||34064||13929||8519||836||7301||382
郭梦溪||龙血武姬||6.4||29||34||0||0||6||0||2||1||0||1211||54858||18723||5585||2487||2852||246
非对抗来自||德玛西亚之力||7.3||81||0||1||0||5||1||3||1||0||0||46720||12317||8514||5356||2641||516
CCTVd丶奈奈||刀锋之影||8.2||100||3||0||0||5||0||4||1||494||0||65672||11050||10611||10081||0||530
蛋碎毅地||暗夜猎手||10.8||150||1||2||0||4||0||3||1||311||1478||79260||9090||10902||8753||0||2148
蛟龙飞升||殇之木乃伊||12||24||55||0||0||6||1||2||2||0||815||75332||14001||6387||918||5405||64
醉观红颜笑||魂锁典狱长||9.6||17||1||0||0||14||2||0||1||0||613||13287||8090||3793||967||2784||42
非对抗来自||诺克萨斯之手||6.6||116||2||1||0||6||1||0||1||0||0||58486||8801||4642||1958||1600||1083
地球来了好大夫||疾风剑豪||7||83||2||0||0||5||0||0||1||273||180||55741||13661||6318||4523||1161||634
SUM527||法外狂徒||6.8||127||0||0||0||5||0||2||1||479||483||58066||8775||5735||5015||719||0
Zwq丶General||虚空遁地兽||10||85||31||0||0||7||1||0||1||0||3255||77816||13202||7585||2862||4589||133
不会玩瞎玩1||深海泰坦||7.4||12||0||0||0||3||0||0||1||0||431||15986||11487||6461||1530||4864||66
fuackly||无双剑姬||3.8||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0
丨丨以战丶止战||诡术妖姬||5.7||95||1||2||0||8||0||2||1||0||641||86660||21981||21722||1530||19287||904
cy永远丶||武器大师||13.3||190||35||3||0||7||2||6||2||630||4993||226506||28994||30131||18649||10547||933
人心Clement丶||复仇之矛||9.2||255||24||2||1||3||2||3||2||605||2535||250435||23205||31475||27826||1509||2139
散落Clement丶||河流之王||5.3||26||2||1||0||31||0||2||1||0||2728||31769||32734||12951||2656||9557||738
龙的全人||无极剑圣||4.7||48||80||0||0||6||1||4||3||997||2176||163596||28315||26511||18805||2446||5260
ye黄色闪光||复仇焰魂||7.5||95||13||0||0||8||0||5||2||0||843||95980||23798||25344||1541||22793||1010
索命死神||放逐之刃||5.5||40||57||0||0||9||1||0||1||0||550||103408||39054||11639||9187||1096||1354
蛋碎毅地||皮城女警||11||183||14||2||0||1||2||6||2||1444||3160||171284||26578||32522||30412||1806||304
醉观红颜笑||河流之王||11.2||41||0||0||0||27||2||3||2||0||4345||43275||40970||20105||2372||17733||0
坚强的猕猴桃||无双剑姬||4.1||193||0||2||0||7||0||0||1||0||744||118909||17739||11421||9946||824||650
蛋碎毅地||皮城女警||13.9||218||29||6||4||5||0||10||2||1834||1805||240426||12655||21990||20335||880||775
信灬仰灬||光辉女郎||9.8||175||14||0||0||11||1||6||1||0||80||162728||7892||17394||1237||16156||0
Silence丶J||影流之主||7.4||241||7||1||0||8||0||4||1||729||2127||179354||20150||18925||17523||564||838
火龙丶依古尼鲁||德玛西亚皇子||8.6||12||58||1||0||3||0||2||1||0||2520||106791||27811||11477||8500||1871||1105
Best丶RivenCC||堕落天使||7.6||18||6||0||0||25||4||0||1||0||540||33173||17132||12665||1700||10964||0
风尘丶虐服||暗夜猎手||9.5||222||10||0||0||5||1||2||1||392||3019||128857||24475||9259||7072||491||1695
灬丨凉爱人||探险家||8.7||166||36||0||0||4||4||2||2||0||855||162045||17960||18531||2832||15699||0
拖鞋丶附体||末日使者||8.8||60||43||0||0||8||4||2||1||0||11133||104001||20963||12456||0||12288||168
丿丶孩他爹||放逐之刃||4.1||128||6||0||0||5||2||0||1||0||426||78773||23935||5265||4837||0||428
恋伊人007||魂锁典狱长||5.4||13||1||0||0||25||2||0||0||0||1342||17067||22493||3445||631||2814||0
Toprotect丶孤雪||盲僧||11.2||32||36||0||0||25||0||3||2||0||2454||78273||14549||8719||5979||2648||92
Legendary丶威廉||荒漠屠夫||12.7||216||3||5||1||6||0||6||3||0||3837||150450||15293||15189||12610||2037||542
狂爱VVVVVVVV||复仇焰魂||7.7||108||10||0||1||7||0||5||1||0||2789||97157||17014||16521||1200||15320||0
杨同学||探险家||8.8||167||16||1||1||4||1||5||2||742||2371||115652||15690||13954||8777||5006||170
坑爹买队友||牛头酋长||9.5||46||1||0||0||23||1||2||1||0||9996||38943||23135||7090||1210||5879||0
醉观红颜笑||无极剑圣||8||236||6||2||0||10||0||0||1||730||1734||172849||20661||10340||7927||1125||1287
蛋碎毅地||曙光女神||6.2||22||0||0||0||18||0||0||1||0||715||15174||15684||4655||1659||2996||0
lmyours||光辉女郎||9.2||101||2||1||0||13||0||4||1||0||200||96304||12082||19625||1794||16954||876
Vision丶Athene||荣耀行刑官||5.5||137||2||0||0||3||0||0||1||466||1349||76682||16436||14092||13874||217||0
蛟龙飞升||武器大师||4.5||53||41||0||0||12||2||0||1||387||419||82366||20360||9652||6374||2391||886
醉观红颜笑||狂野女猎手||9.9||8||2||1||0||19||0||3||1||234||1867||19266||7874||11591||1259||10168||163
弑神灬王孓||暗裔剑魔||8.4||108||2||1||0||6||0||2||1||0||4883||60301||9387||9031||5077||3425||528
蛟龙飞升||雪人骑士||9.3||19||41||0||0||11||3||0||1||0||4153||60627||14745||5247||770||4374||103
蛋碎毅地||探险家||9.4||92||5||0||0||6||0||7||2||0||257||63253||9466||11610||2956||8654||0
萎琐丶男||暗夜猎手||6.6||103||0||0||0||4||0||2||1||129||1284||60288||9548||9805||7733||0||2071
这里菜鸟一只||圣枪游侠||7.8||103||0||0||0||6||0||3||1||439||914||50698||8534||8149||6465||1684||0
灬卖起队友不回头||复仇焰魂||7.1||56||1||0||0||8||1||0||1||0||247||35220||12267||12304||1593||10467||244
BT欣||德邦总管||8.7||46||35||0||0||4||0||0||1||0||4162||69058||14490||6177||4364||1392||420
妹子又萌又软||蒸汽机器人||4.7||4||0||0||0||14||1||0||1||0||1119||8241||13464||4977||1835||3142||0
ii丶拼命叁郎||德玛西亚之力||6.6||88||6||1||0||2||0||3||1||0||673||50368||13553||6714||4502||1924||288
龙魂炎狼||刀锋之影||9.1||103||3||0||0||4||1||3||1||464||0||51959||6921||8770||8352||0||418
涨了沉了||法外狂徒||12.7||144||1||1||0||6||0||5||2||614||1351||69157||9058||11585||11264||320||0
SO丶花花||金属大师||5.3||124||2||1||0||8||1||2||1||0||655||72941||4740||5687||128||5558||0
lpy快过来||战争之王||9.8||23||0||0||0||12||1||2||1||571||1794||18916||11768||6492||5204||862||426
小小西门||酒桶||8.4||15||52||0||0||7||1||0||0||387||3397||67421||11761||834||156||677||0
Bertha丶余温散尽||德邦总管||11.4||9||52||0||0||2||0||0||1||0||4513||66716||14980||4681||3571||816||294
温黎昕||众星之子||6.5||13||0||0||0||12||3||0||0||239||6077||9927||8140||3877||579||3298||0
睿智患者||迅捷斥候||6.9||92||1||0||0||0||4||0||1||0||239||39619||7358||1987||371||1560||55
YJFGOING||寒冰射手||6.4||96||0||0||0||0||0||0||1||133||55||46220||9894||8304||6735||1399||170
新奋斗一代||探险家||8.1||91||19||0||0||3||1||0||1||0||137||68833||7494||9365||3158||6206||0
才的发达||狂野女猎手||5||42||48||0||0||11||2||2||2||632||9163||153518||31873||32219||919||31092||208
苏浅蓝||虚空之眼||5.3||46||0||0||0||31||1||3||2||0||1921||77686||13789||28273||369||25309||2594
小小西门||疾风剑豪||11.2||245||30||3||3||10||0||4||3||745||310||267239||21204||30665||23461||6131||1073
可软可硬大阿壮||盲僧||11.9||170||34||2||0||36||1||5||2||0||2489||190917||35109||32481||26619||4448||1413
电脑德邦总管||荣耀行刑官||4.8||240||45||4||0||6||1||2||1||1352||1380||282700||21832||20298||20063||0||235
小姜鹏||龙血武姬||4.4||109||41||0||0||6||2||2||1||0||129||136002||37885||10946||3029||7245||671
BangB||虚空遁地兽||11.3||50||48||0||0||13||1||3||1||0||9950||116665||47354||13625||8299||4870||456
酱油斗神||暗夜猎手||9.1||148||7||0||0||9||0||2||1||583||5089||130867||28463||19931||16626||239||3065
长高的矮人||魔蛇之拥||6.8||119||9||0||0||11||0||2||1||0||5496||115046||28881||24290||1264||22052||973
风雷噬雨||放逐之刃||6.7||159||9||0||0||9||1||4||1||0||1573||138993||33360||21396||19811||0||1585
救世凹凸曼||暗夜猎手||4.5||111||2||0||0||2||0||2||1||408||2110||69365||16871||12975||9414||69||3491
金色按年||不祥之刃||9.4||116||7||0||0||8||0||3||2||0||1432||114358||21564||31538||1781||28972||784
小小西门||沙漠死神||6.9||155||1||3||1||3||0||3||2||0||0||84624||24483||14960||10939||4020||0
飞飞小人||机械先驱||6.6||57||5||0||0||8||0||0||1||0||80||67072||16116||15285||939||13885||460
魔死神||无极剑圣||11||41||54||0||0||6||0||5||3||922||3286||128647||25514||22491||20711||6||1774
阿鼻地狱丶平等王||皮城女警||7.4||137||18||2||0||7||0||4||2||1188||1422||144162||26914||19021||16286||2696||38
十六地狱丶卞城王||众星之子||8.7||16||0||0||0||10||0||0||1||355||22771||26945||23516||8900||1550||7350||0
血池地狱丶五天王||狂战士||9.6||157||4||0||0||2||0||3||2||0||2686||117030||27056||26832||12905||68||13858
爷叫得瑟||皎月女神||4.8||49||52||0||0||8||1||5||1||0||1225||124381||26477||14639||2178||12334||127
一个人很冷清||疾风剑豪||6.3||113||15||1||0||6||0||4||2||615||998||120765||22217||17035||11882||4626||526
梦幻五步||末日使者||9.9||21||78||0||0||9||1||4||2||0||13565||112016||19744||7791||273||7174||344
考吧面包车||齐天大圣||10.2||156||0||1||1||8||0||5||3||0||397||79502||11265||13104||12455||133||515
动感闷骚||刀锋之影||15.2||114||4||0||0||2||1||17||2||872||582||71852||8799||21103||20769||0||333
维多利亚王妃||殇之木乃伊||5.5||19||0||0||0||10||3||0||1||0||627||18319||7087||3586||592||2993||0
林的国度||暴走萝莉||7.6||82||0||2||0||5||0||0||1||411||1038||56043||6211||8595||8299||295||0
持剑无伤||光辉女郎||7.9||79||2||0||0||6||0||0||1||0||49||45160||7206||7239||508||6407||324
先别咋呼||德玛西亚之力||10||29||0||0||0||9||0||2||2||0||1112||15298||16850||5361||4181||1179||0
AmorJeo||寡妇制造者||6.4||26||23||0||0||6||1||0||0||0||467||40247||16382||5064||902||3321||840
明月无痕l||无双剑姬||5||67||11||0||0||2||0||0||1||0||16||41225||14257||6661||5225||1044||392
小小西门||法外狂徒||6.4||104||0||0||0||5||0||2||2||286||659||34859||11028||5430||5291||139||0
小小西门||盲僧||13.8||36||58||0||0||16||1||7||2||0||1593||114859||20302||15434||12131||3250||52
Ace0Guan||蒸汽机器人||9.8||22||0||1||1||21||4||3||2||0||2067||29331||17611||15199||5224||9974||0
观花似草||时间刺客||7.3||164||11||0||1||7||0||3||1||0||2480||128063||16434||24468||2188||21197||1082
小橹怡情大橹伤神||暗夜猎手||12.5||132||7||5||0||3||0||7||3||494||3663||123533||16096||30506||23196||0||7310
性感小灵猴||放逐之刃||6.6||168||12||2||0||7||0||3||1||0||1195||139178||19370||13637||12619||0||1018
阿基米的黑||曙光女神||5.9||40||1||0||0||23||1||0||1||0||3313||23364||26609||6647||2008||4639||0
阿基米的白||披甲龙龟||8.9||49||72||0||0||10||1||4||2||0||2532||125299||28750||10691||1409||9083||198
咔咔洛特坑王||暗夜猎手||3.2||127||14||0||0||4||0||0||1||306||1467||90905||17841||8148||7109||289||750
灬妲己娘娘灬||策士统领||7.3||109||4||1||0||8||0||0||1||0||9480||74602||31446||22189||1142||19902||1144
先森丶爆你菊花哟||诡术妖姬||7.5||122||0||0||0||5||1||2||1||0||437||69525||16179||13712||890||12176||646
龙魂炎狼||武器大师||11.4||46||103||2||1||11||0||12||3||817||2233||229562||30697||22492||15660||6539||292
涨了沉了||赏金猎人||12.6||323||11||2||2||5||0||14||4||1325||5484||333871||30025||48378||35645||12556||176
小小西门||扭曲树精||13||254||8||1||0||7||0||3||1||0||17977||177872||44769||20588||2789||17799||0
lpy快过来||祖安狂人||6.4||79||8||1||0||9||0||3||1||0||13789||94193||53155||17114||2769||14345||0
SO丶花花||黑暗之女||6||176||27||0||0||9||1||3||2||0||0||175768||28719||27908||798||26134||976
ye很浪||黑暗之女||8.7||198||13||0||0||8||0||2||1||0||642||172944||32312||29498||1002||27419||1076
蛮族之王ii电脑ii||探险家||9.7||170||34||0||0||11||3||2||1||0||811||219306||24019||46121||12278||33233||610
嘻嘻哈哈林||凛冬之怒||5.8||90||84||0||0||3||3||0||1||0||7540||196194||54654||12016||1464||10359||193
亚楠丶陪你看日初||远古巫灵||6.9||97||1||0||0||10||0||3||1||0||0||144992||28315||28829||1023||27759||46
郑土豆丶||荣耀行刑官||4.2||177||2||0||0||8||0||2||2||956||2659||134362||26434||13317||13317||0||0
自古如此||无极剑圣||11.6||122||101||2||0||5||1||5||2||974||9360||295661||45361||33350||25509||2356||5484
herbie||弗雷尔卓德之心||9||39||1||0||0||30||1||0||1||0||1861||48481||28784||14487||2285||12202||0
一道余光||暴走萝莉||8.9||291||24||3||0||11||0||4||2||952||4712||294130||27526||53968||46689||6972||306
我们不是回忆||皮城执法官||9.2||209||1||2||2||12||1||3||1||0||2050||161276||33875||20952||20408||109||434
终极鬼差||卡牌大师||4.5||190||26||1||0||6||2||0||1||0||1748||197543||19957||22469||991||20354||1124
小板v1||雷霆咆哮||5.5||55||0||1||0||28||1||2||2||0||4968||40258||44723||9134||6019||3115||0
小小西门||疾风剑豪||7.1||258||26||3||0||12||2||3||2||631||920||245768||33732||29070||21185||6968||916
持剑无伤||暗夜猎手||7.5||189||27||0||0||9||1||3||1||692||3910||166237||24867||26640||21021||0||5619
拉离梦境||盲僧||10.4||50||49||0||0||48||1||2||2||0||3580||120089||35471||23566||16237||5702||1627
女马白勺游戏崩溃||时间刺客||7.1||216||1||0||0||6||0||6||2||0||5603||176785||35453||30643||3998||24823||1821
潘达儿||刀锋之影||12||304||29||3||0||12||4||7||2||1142||5058||275920||29900||30023||29479||0||544
20120200022||赏金猎人||7||138||56||1||0||4||2||3||2||1042||1737||207403||16607||15441||11059||4382||0
甜到忧丶伤||虚空遁地兽||11||84||81||0||1||9||1||5||2||0||15350||210074||44858||25093||15428||8416||1248
我们似糖甜到忧伤||魂锁典狱长||10.4||53||0||1||0||49||7||3||1||0||6562||45039||22394||15070||2608||12421||40
I矢志不渝I||机械公敌||9.9||211||6||2||0||12||1||9||3||0||3889||220620||34799||46600||1360||45089||150
一起来看飞火流星||狂战士||6.1||75||68||0||0||10||2||0||1||0||3251||193045||45623||21598||16517||9||5071
小小西门||疾风剑豪||8.4||247||36||0||0||12||0||2||2||719||0||260434||25514||29173||21657||6301||1214
拥抱刺猬Hche||放逐之刃||4.7||149||29||1||0||8||1||2||2||0||286||160965||30314||20608||19568||0||1040
失梦人丶Theking||暗夜猎手||6.9||241||29||0||0||15||2||2||1||683||3348||219670||27581||25473||18696||1812||4963
CY丶Justin灬黎诗||魂锁典狱长||6.2||50||1||0||0||48||12||0||1||0||1030||41678||38907||14599||1222||12756||620
